id,track_name,period,artist_name,acousticness,danceability,energy,valence,instrumentalness,speechiness,tempo,loudness,mode,key,duration_ms,time_signature,popularity
0LHImlsBYmi2aggDCIxJ0N,バッハ:2声のインヴェンション 第5番 変ホ長調BWV776,バロック,ヨハン・セバスティアン・バッハ,0.973770492,0.316341431,0.120614556,0.302325581,0.93139618,0.062445415,0.445953041,0.62108119,0,0,137920,3,2
17tahfvCXTHhaXg0VB0tpD,間奏曲 op. 118-2,ロマン派中期,ヨハネス・ブラームス,0.957377049,0.259259259,0.298328978,0.003185728,0.902725927,0.140174672,0.187391091,0.465668542,1,9,422867,3,11
4oYjD1LP18TUtuZIQdHnJR,子供の領分 L.113 IV- 雪が踊っている,印象派,クロード・ドビュッシー,0.698360656,0.446435683,0.269818643,0.497716895,0.927300429,0.049344978,0.453526429,0.293274384,0,10,164800,4,1
44xZkVvJF6LfXl7My7mYH0,ピアノ・ソナタ 第6番 ヘ長調 作品10-2 第三楽章,古典派,ルートヴィヒ・ヴァン・ベートーヴェン,0.986885246,0.449090668,0.061693197,0.10374854,0.949827057,0.040174672,0.720527456,0.644895498,1,5,235413,4,5
2N9C5hW3pRQ6q9O11JD6yv,Enfantillages pittoresques: Berceuse. Lent,印象派,エリック・サティ,0.993442623,0.23138192,0.16369684,0.95327599,0.861768422,0.27510917,0.529076002,0.157891211,0,9,65000,4,17
0GVCaXeJcRNiechWInGB9Y,ピアノ・ソナタ 第13番 変ホ長調 作品27-1 第一楽章,古典派,ルートヴィヒ・ヴァン・ベートーヴェン,0.996721311,0.328288862,0.067078483,0.082510354,0.95289887,0.063755459,0.251893347,0.449390407,1,3,320960,3,3
17SyexCOU1JyelElACuN6u,バッハ:3声のインヴェンション(シンフォニア)第3番 ニ長調 BWV789,バロック,ヨハン・セバスティアン・バッハ,0.993442623,0.488915439,0.037934585,0.010512902,0.767566162,0.084716157,0.397094634,0.855137996,1,2,61747,4,2
79l2bWpk7cYwzAc5vSOqky,"Piano Sonata in B minor, H.XVI No.32: 3. Finale (Presto)",古典派,フランツ・ヨーゼフ・ハイドン,0.973770492,0.462365591,0.285657718,0.080386535,0.932420117,0.089082969,0.723565748,0.615688639,0,11,292400,4,14
4TWo1Jn4eebSXn1LYBPDZp,ピアノ・ソナタ 第8番 ニ長調 K.311 - 第1楽章 Allegro con spirito,古典派,ヴォルフガング・アマデウス・モーツァルト,0.990163934,0.257931767,0.009851905,0.000212382,0.95289887,0.031877729,0.618258791,0.720692658,1,2,393307,4,4
5iazLzODy8oqjYFDwuhTZt,3. ソナタ Hob.XVI:37: II. Largo e sostenuto,古典派,フランツ・ヨーゼフ・ハイドン,0.983606557,0.62431966,0.184287638,0.607093554,0.925252554,0.300873362,0.193908896,0.633708467,0,2,113800,4,1
3ZlIiMHVsKwiRUSkcCWcAO,前奏曲集 第2巻 L.123 II- 枯葉,印象派,クロード・ドビュッシー,0.885245902,0.284481614,0.345846203,0.082510354,0.875079611,0.086026201,0.159728118,0.201132101,1,1,187133,4,1
1ZQNFwVTbXyf3LKhIqrDZ8,プレリュードニ長調/BWV937,バロック,ヨハン・セバスティアン・バッハ,0.973770492,0.158369839,0.035717114,0.009769566,0.938563743,0.07860262,0.316568741,0.52676179,1,4,116747,4,6
1NhJH3zc3x0IDURH1OUEyq,かっこう,バロック後期,ルイス＝クロード・ダカン,0.980327869,0.170317271,0.173200285,0.062971222,0.955970683,0.070305677,0.497408516,0.390105841,0,4,120093,4,5
6fFEXGGQKQ0RmsH6cv0kgY,アレグロ・バルバロ,印象派,バルトーク・ベーラ,0.970491803,0.357493694,0.39811515,0.590103005,0.89248655,0.06069869,0.251938028,0.708098875,0,1,178147,4,10
6w91ZHCrG6CKVH4pPND68W,ポロネーズ,ロマン派前期,フレデリック・ショパン,0.86557377,0.146422408,0.234972678,0.017202931,0.908869552,0.217030568,0.456408337,0.605606913,1,10,55587,3,4
5iSRZ9d2I1YTqWQKku8iLj,ピアノ・ソナタ 第13番 変ロ長調 K.333 - 第3楽章 Allegretto grazioso,古典派,ヴォルフガング・アマデウス・モーツァルト,0.996721311,0.415903359,0.084184684,0.131358182,0.962114308,0.037117904,0.243878736,0.63062701,1,10,366213,4,3
1EaLGtWqpYX2clHgbR4hbF,3つの間奏曲 作品 117 3 嬰ハ短調,ロマン派中期,ヨハネス・ブラームス,0.963934426,0.677419355,0.539082918,0.911861527,0.963138246,0.138427948,0.18792726,0.529742765,0,1,345493,4,0
2d1On2d1z1bsn26PAn4cIq,ピアノ・ソナタ 第5番 ト長調 K.283 - 第2楽章 Andante,古典派,ヴォルフガング・アマデウス・モーツァルト,0.970491803,0.321651401,0.40445078,0.728151216,0.922180741,0.072489083,0.363561726,0.601487138,1,0,195493,4,0
70fYilI9Ala9RoEvIDnYZX,Menus propos enfantines: Ce que dit la petite princesse des Tulipes. Tres lent,印象派,エリック・サティ,0.986885246,0.503517855,0.058366991,0.182329829,0.951874932,0.620087336,0.408298333,0.203041265,0,9,40000,4,11
1vz0qKJyQZRBWmYNt9DR73,ピアノ・ソナタ 第12番 へ長調 K.332 - 第2楽章 Adagio,古典派,ヴォルフガング・アマデウス・モーツァルト,0.993442623,0.263241736,0.037142631,0.034405862,0.941635556,0.055458515,0.216751932,0.518689711,1,10,277600,4,0
7Ep39zCAU5m1xdItNxoNhg,コンソレーション（慰め）第3番,ロマン派後期,フランツ・リスト,0.986885246,0.271206691,0.060584462,0.019539131,0.906821677,0.028820961,0.160889817,0.291231243,1,1,280467,5,17
2ring8pFkqKvNEmFJgm9IM,ピアノ・ソナタ 第6番 ニ長調 K.284 - 第1楽章 Allegro,古典派,ヴォルフガング・アマデウス・モーツァルト,0.990163934,0.549980088,0.004038964,0.010194329,0.932420117,0.022270742,0.565552254,0.735664523,1,2,456680,4,3
0BQOvvSYQWs2Wek6rn3Cuq,ピアノ・ソナタ 第3番 変ロ長調 K.281 - 第2楽章 Andante amoroso,古典派,ヴォルフガング・アマデウス・モーツァルト,0.993442623,0.264569229,0.054882395,0.036317298,0.887366862,0.038864629,0.384304767,0.687064577,1,3,343493,5,3
5vAhuV7Xn7fMIEvcymqmrh,ルール,バロック,ヨハン・セバスティアン・バッハ,0.97704918,0.365458649,0.079908134,0.027715833,0.950850994,0.072925764,0.207581207,0.543006431,1,7,85880,4,6
4xMy26FPGaNTgN3RD7PkWg,ピアノ・ソナタ 第8番 ニ長調 K.311 - 第2楽章 Andante con espressionne,古典派,ヴォルフガング・アマデウス・モーツァルト,0.980327869,0.324306385,0.206462343,0.093129447,0.919108928,0.040174672,0.263326035,0.657355305,1,7,324253,4,3
17DJqwYz2h7Mey8naMDSaV,愛の悲しみ (ピアノ),印象派,フリッツ・クライスラー,0.993442623,0.390681004,0.008172963,0.011150048,0.883271112,0.035371179,0.163380769,0.46295552,0,9,239039,4,3
3F7WT4xZ28Am01ykMzadlv,ピアノ・ソナタ 第9番 イ短調 K.310 - 第1楽章 Allegro con spirito,古典派,ヴォルフガング・アマデウス・モーツァルト,0.996721311,0.235364397,0.113170191,0.008282893,0.936515868,0.011790393,0.582095304,0.695471597,0,9,461240,4,8
4kQUrvh7O0OntL106cjNCX,瞑想,ロマン派後期,モデスト・ムソルグスキー,1,0.251294305,0.02858953,0.138791547,0.916037116,0.226637555,0.183380993,0.374531083,1,2,313107,4,2
1VISjfIEZZkLS22viWKXbc,ブルクミュラー25の練習曲: 1. すなおな心,ロマン派前期,ヨハン・ブルグミュラー,0.944262295,0.348201248,0.497901323,0.271530211,0.951874932,0.123144105,0.494945489,0.601487138,1,0,87600,4,9
6mF5xAz9JjprCozVNZ58Oa,ブルクミュラー25の練習曲: 18. 気がかり,ロマン派前期,ヨハン・ブルグミュラー,0.947540984,0.593787336,0.317335868,0.252415844,0.938563743,0.051091703,0.386717528,0.612205252,0,4,63373,4,4
5FN6LHqwNQHA59p5AJP9JW,ワルツ集 作品 39 10 ト長調,ロマン派中期,ヨハネス・ブラームス,0.986885246,0.458383114,0.128534094,0.095253265,0.907845615,0.018340611,0.375921541,0.47960209,1,7,31320,3,0
2KDsWmZzmhF3HJSqRlnUMS,"12. ソナチネ 作品36, 第6番 ニ長調: II. RONDO Allegretto spiritoso",古典派,ムツィオ・クレメンティ,0.993442623,0.257931767,0.048071593,0.030901561,0.922180741,0.035371179,0.335507797,0.642852358,1,2,166600,4,2
3HICgGv1PH5PXgvHlPm0oY,展覧会の絵 〜キエフの大門,ロマン派後期,モデスト・ムソルグスキー,0.881967213,0.441125714,0.125999842,0.303387491,0,0.118340611,0.253490684,0.752009646,1,3,299031,4,17
73LvKyN24mV956SFD9fY8d,ピアノ・ソナタ 第17番 変ロ長調 K.570 - 第2楽章 Adagio,古典派,ヴォルフガング・アマデウス・モーツァルト,0.675409836,0.118545068,0.437712838,0.264096846,0.8883908,0.110917031,0.373296546,0.547494641,1,3,423827,4,3
26OW5JalaRfiBSWDpnpgMO,"クープランの墓, M. 68: II. フーガ",印象派,モーリス・ラヴェル,0.990163934,0.414575866,0.330007128,0.473292981,0.865864173,0.038427948,0.220047138,0.272508039,0,4,214333,4,4
14wx4X6CXSs2DPQ9F6dN6Q,"Piano Sonata in C, H.XVI No.50: 2. Adagio",古典派,フランツ・ヨーゼフ・ハイドン,0.993442623,0.260586752,0.680050685,0.824784963,0.955970683,0.131877729,0.204096108,0.564878081,1,5,357000,4,11
44kH1NPjsIp6Hwob9Z9I9a,ブルクミュラー25の練習曲: 17. おしゃべりさん,ロマン派前期,ヨハン・ブルグミュラー,0.996721311,0.69733174,0.06010929,0.332059042,0.865864173,0.119650655,0.169077566,0.659833869,1,5,61000,4,4
5OMLePKvrWya4MgsngR9c4,練習曲 ホ長調 Op.10-3 「別れの曲」,ロマン派前期,フレデリック・ショパン,0.986885246,0.329616355,0.380692168,0.561431454,0.950850994,0.034061135,0.197539207,0.730004019,1,4,252505,3,24
53ws3fo0ra6TjDwvBCRTaK,ピアノ・ソナタ 第3番 ハ長調 作品2-3 第四楽章,古典派,ルートヴィヒ・ヴァン・ベートーヴェン,0.990163934,0.508827824,0.212797973,0.917171073,0.936515868,0.059825328,0.372006389,0.594721329,1,0,326200,4,4
1kdP7LZ00jn9iR6uXV2IZd,ツェルニー 40番練習曲: 5. Molto allegro,ロマン派前期,カール・チェルニー,0.97704918,0.486260454,0.095430427,0.476478709,0.933444055,0.058515284,0.574387874,0.745578778,1,0,100733,4,0
6HCS2swTSmUdEX4guA73QT,ツェルニー 40番練習曲: 13. Presto,ロマン派前期,カール・チェルニー,0.97704918,0.283154122,0.193791083,0.252415844,0.912965303,0.020960699,0.635494393,0.676045016,1,10,104880,3,0
1IICsU1MiaTpqMOfcMJDgu,Croquis et agaceries d'un gros bonhomme en bois: Danse maigre - A la maniere de ces Messieurs,印象派,エリック・サティ,0.993442623,0.114562591,0.052506534,0.091005628,0.940611618,0.035371179,0.359635405,0.549001876,1,0,89000,4,9
5doWBO3sYQ6Pd3tD8sK1DF,ショパン:ワルツ第13番 変ニ長調 作品70の3(遺作),ロマン派前期,フレデリック・ショパン,0.967213115,0.370768618,0.39177952,0.904428162,0.95289887,0.043668122,0.194551182,0.324155949,1,1,187240,3,6
706FqNMGSx01A10rjyaU4L,ピアノ・ソナタ 第3番 変ロ長調 K.281 - 第1楽章 Allegro,古典派,ヴォルフガング・アマデウス・モーツァルト,0.973770492,0.287136599,0.456719728,0.198258469,0.937539806,0.01790393,0.554611054,0.639335477,1,10,392120,4,3
6j7sJmScAUJHjsXacjIF8B,歌の翼に,ロマン派前期,フェリックス・メンデルスゾーン,0.927868852,0.381388557,0.26506692,0.162153552,0.908869552,0.051528384,0.182297484,0.46801313,1,8,227670,4,11
4S6OxS6sweVDrh2FfK7mcI,朝の祈り,ロマン派後期,ピョートル・チャイコフスキー,0.986885246,0.45572813,0.291993348,0.724965488,0.966210059,0.545851528,0.434687905,0.385048232,1,7,92747,4,2
1Oi2pl4D1sq95hbQ6AMV5A,前奏曲集 第1巻 L.117 IX- とだえたセレナード,印象派,クロード・ドビュッシー,0.986885246,0.42785079,0.295161163,0.789741956,0.907845615,0.080349345,0.354960681,0.305231779,1,1,152400,4,2
6yvedSPR9rx4JNcaKKRbqD,プレリュードニ長調/BWV936,バロック,ヨハン・セバスティアン・バッハ,0.986885246,0.374751095,0.394947335,0.385154508,0.902725927,0.08209607,0.222465484,0.47585075,1,2,160293,4,7
3rIw4WIAQT9KOYBSvBc5Ia,ピアノ・ソナタ 第11番 イ長調 K.331 〈トルコ行進曲付き> - 第3楽章 Alla Turca - Allegretto,古典派,ヴォルフガング・アマデウス・モーツァルト,0.980327869,0.243329351,0.173200285,0.069873633,0.928324367,0.013537118,0.582480676,0.78647508,1,9,204427,4,8
7aG5gyzH5DaD5eJSmOQM2y,13. ソナタ ハ長調: II. Adagio,古典派,フランツ・ヨーゼフ・ハイドン,0.993442623,0.223416965,0.103666746,0.030689179,0.878151424,0.080786026,0.376965953,0.55988746,1,5,215293,4,2
5Ap7qaPeSidSSspRX6sMWy,アリア,バロック,ヨハン・セバスティアン・バッハ,0.980327869,0.4782955,0.437712838,0.311882765,0.895558363,0.058078603,0.399943032,0.394895498,1,7,232307,4,14
67N0U6Wz92URbYDIr1M9Kd,"7. ソナチネ 作品36, 第1番 ハ長調: II. Andante",古典派,ムツィオ・クレメンティ,0.983606557,0.600424798,0.394947335,0.867261336,0.937539806,0.097379913,0.257595729,0.42778671,1,5,94040,4,2
7MvrTqe7eg6udHZSrZlohk,魔王 (ピアノ),ロマン派前期,フランツ・シューベルト,0.990163934,0.165007301,0.009820227,0.007645747,0.846409358,0.072052402,0.187100666,0.38323955,0,7,273006,4,5
2mClbdQ2Zi56pfg66ZO432,Gnossienne No.1: Avec etonnement,印象派,エリック・サティ,0.990163934,0.491570424,0.306248515,0.324625677,0.924228617,0.125764192,0.20861445,0.480606913,1,5,98173,3,21
001GMk3dQymHydbGpMjs2O,"1. ソナチネ 作品20, 第1番 ハ長調: II. Andante",古典派後期,フリードリヒ・クーラウ,0.993442623,0.605734767,0.008996595,0.3044494,0.954946745,0.134497817,0.289207363,0.459706592,1,5,139973,4,4
7r3ggM4FhvoUUyC3UOLlQU,ショパン:ワルツ第17番 変ホ長調(遺作),ロマン派前期,フレデリック・ショパン,0.990163934,0.47298553,0.080383306,0.009663375,0.908869552,0.073799127,0.363355078,0.429025991,1,3,201960,4,5
26OAy2nNziiK5dLmsoh5wQ,バッハ:3声のインヴェンション(シンフォニア)第6番 ホ長調 BWV792,バロック,ヨハン・セバスティアン・バッハ,0.996721311,0.572547458,0.40445078,0.391525964,0.870983861,0.103056769,0.184877798,0.784398446,0,1,57813,3,1
5VCBnPP1LhtaRhsBtE8zTS,ワルツ Op.9 No.2 (ピアノ),ロマン派前期,フレデリック・ショパン,0.993442623,0.619009691,0.043478261,0.266220665,0.938563743,0.110043668,0.199359948,0.476319668,1,8,63797,4,11
29RtNvGdr4jpjfk9hNCRIf,ピアノ・ソナタ 第15番 ヘ長調 K.533 - 第2楽章 Andante,古典派,ヴォルフガング・アマデウス・モーツァルト,0.990163934,0.42785079,0.418705948,0.677179569,0.886342925,0.041048035,0.150808722,0.54193462,1,10,734800,4,4
1E1Y9fZFJnwTZ8YLplXAun,"クープランの墓, M. 68: IV. リゴドン",印象派,モーリス・ラヴェル,0.986885246,0.641577061,0.177952008,0.634703196,0.910917428,0.044541485,0.258662482,0.542470525,0,2,206293,4,4
2Mc8HUv3haeYJA9z0PU5Nx,"ツェルニー 40番練習曲: 38. Molto allegro, quasi presto",ロマン派前期,カール・チェルニー,0.947540984,0.342891278,0.005179378,0.043432091,0.928324367,0.055021834,0.462512846,0.756263398,1,2,93813,4,0
4f30WqjMWFPqpbV2fsZcwW,"1. ソナチネ 作品20, 第1番 ハ長調: I. Allegro",古典派後期,フリードリヒ・クーラウ,0.859016393,0.67476437,0.15736121,0.546564723,0.982593061,0.031877729,0.590366829,0.602994373,1,7,141760,4,6
7dFXTTDCD4RzEeBjiNLtwq,エチュード Op.25 No.4 (ピアノ),ロマン派前期,フレデリック・ショパン,0.983606557,0.364131156,0.431377208,0.41276415,0.893510488,0.03930131,0.237930611,0.539188103,0,9,109910,4,1
6F2l1OuYN5UyNaghIvQITP,"ワルツ集, 作品 39: 8. 変ロ長調",ロマン派中期,ヨハネス・ブラームス,0.868852459,0.135802469,0.15736121,0.010619093,0.916037116,0.008296943,0.327537867,0.403403001,1,3,36760,4,0
40PTDMLkSebDWtxGbasXfC,メイプルリーフ・ラグ,印象派,スコット・ジョプリン,0.996721311,0.434488252,0.158945118,0.413826059,0.865864173,0.119213974,0.431325678,0.625267953,1,8,159160,4,13
116RaVXLq5mmK69DyuUxaI,幻想即興曲 嬰ハ短調 Op.66 遺作,ロマン派前期,フレデリック・ショパン,0.990163934,0.380061065,0.27140255,0.130296273,0.926276492,0.040174672,0.201889996,0.528871919,1,1,284595,3,30
4e95jK08ON6sghChXskwI2,Gnossienne No.1: Lent,印象派,エリック・サティ,0.996721311,0.652197,0.025263325,0.518955081,0.969281872,0.097816594,0.260857424,0.472300375,0,9,145000,3,20
4SksfJGPWHrjNsbHOSmjtU,ピアノ・ソナタ 第11番 変ロ長調 作品22 第三楽章,古典派,ルートヴィヒ・ヴァン・ベートーヴェン,0.957377049,0.515465286,0.363269185,0.662312839,0.799308228,0.022270742,0.505892275,0.649986602,1,10,182973,5,2
2EBUOAXr3ViEWUXLlEvTFT,抒情小品集 第2巻 作品38 第8番 カノン（アレグレット・コン・モート）,ロマン派後期,エドヴァルド・グリーグ,0.993442623,0.498207885,0.116971569,0.28852076,0.904773802,0.089519651,0.180353872,0.384311361,0,3,300560,4,19
39CBGZa1qjr07dswLQh3Xc,鬼ごっこ,ロマン派前期,ロベルト・シューマン,0.980327869,0.24863932,0.196958898,0.040458745,0.933444055,0.12489083,0.626385103,0.787446409,0,4,34000,4,5
03KUY59v0ChRue8qsYINxo,"9. ソナチネ 作品36, 第3番 ハ長調: III. Allegro",古典派,ムツィオ・クレメンティ,0.996721311,0.410593389,0.051556189,0.532759902,0.903749864,0.127074236,0.467975068,0.6556806,1,0,90333,4,3
3Q32OmjP8zNgkpSfDZTMjY,ピアノ協奏曲 第１番 ホ短調 Op.11～第１楽章,ロマン派前期,フレデリック・ショパン,0.931147541,0.320323908,0.185871545,0.009344802,0.907845615,0.037991266,0.514476565,0.629019293,0,4,1193083,3,18
1ufzKl78qO9aS7GQbK8hPs,ガヴォット,ロマン派中期,コルネリウス・グルリット,0.970491803,0.569892473,0.025421715,0.139853456,0.850505108,0.397379913,0.25828828,0.423331994,1,4,43853,4,3
2iTw6FY3HAWCAxEOpADDB5,13. ソナタ Op.79: II. Andante,古典派,ルートヴィヒ・ヴァン・ベートーヴェン,0.950819672,0.57387495,0.046962857,0.42763088,0.887366862,0.133624454,0.33806577,0.438471329,1,3,189707,4,0
6PPZkRW8bHJLlFcNpaWb6i,ポロネーズ BWV119,バロック,ヨハン・セバスティアン・バッハ,0.983606557,0.434488252,0.350597925,0.307635128,0.906821677,0.11441048,0.45242058,0.497822883,0,7,61200,1,7
6rQDcZ13zrCsdDenLdnPy6,月光 第3楽章(ピアノ),古典派,ルートヴィヒ・ヴァン・ベートーヴェン,0.990163934,0.388026019,0.388611705,0.356482956,0.883271112,0.030567686,0.756294402,0.508206056,1,9,395128,4,14
41vnUsaPDJPd1KCtDhA4uT,くるみ割り人形 アラビアの踊り (ピアノ),ロマン派後期,ピョートル・チャイコフスキー,0.990163934,0.50617284,0.203294528,0.455240522,0.921156804,0.052838428,0.459731469,0.438404341,0,7,164798,3,2
17Y3ASltfVjdV2ujKr4zmX,"4. ソナチネ 作品55, 第1番 ハ長調: I. Allegro",古典派後期,フリードリヒ・クーラウ,0.996721311,0.364131156,0.06010929,0.075076988,0.902725927,0.071179039,0.643749162,0.569533762,1,0,107040,4,4
3Idoc0co3yVMkY0lsNvUCe,幻想曲 ハ短調 K.475,古典派,ヴォルフガング・アマデウス・モーツァルト,0.983606557,0.407938404,0.478894433,0.384092598,0.923204679,0.069868996,0.481524507,0.601018221,1,10,613573,3,4
24eChihQZCNjkuGp7UaqXc,夜想曲 第19番 ホ短調 作品72の1,ロマン派前期,フレデリック・ショパン,0.993442623,0.35483871,0.050764235,0.033237761,0.91398924,0.033624454,0.115996828,0.40233119,1,4,288307,4,13
0eM9pmCEba6RG9QoLbS6rh,ピアノ・ソナタ 第8番 ニ長調 K.311 - 第3楽章 Rondeau - Allegro,古典派,ヴォルフガング・アマデウス・モーツァルト,0.990163934,0.376078588,0.073730894,0.040777317,0.981569123,0.034061135,0.602704303,0.625837353,1,2,360533,1,3
45b3qDTR0CqCxqnE6FBIjH,"Piano Sonata in B Minor, S. 178: Lento assai - Allegro energico - Grandioso",ロマン派後期,フランツ・リスト,0.967213115,0.401300943,0.470974895,0.670808113,0.922180741,0.058078603,0.385354765,0.661776527,0,7,724240,5,21
7MVqddxldsYOdHbkQayT6C,13. ソナタ Op.79: III. Vivace,古典派,ルートヴィヒ・ヴァン・ベートーヴェン,0.927868852,0.374751095,0.253979568,0.278963576,0.982593061,0.023580786,0.57390197,0.721496517,1,7,112147,4,0
0bpMN2CFZ6jZtk4MdtD0Rz,ピアノ・ソナタ 第14番 ハ短調 K.457 - 第2楽章 Adagio,古典派,ヴォルフガング・アマデウス・モーツァルト,0.986885246,0.449090668,0.285657718,0.10374854,0.865864173,0.050218341,0.7517984,0.617597803,1,3,367707,4,3
30uOfl6n0TI03XKfS8t7f0,ピアノ・ソナタ 第16番 ハ長調 K.545 - 第3楽章 Rondo Allegretto,古典派,ヴォルフガング・アマデウス・モーツァルト,0.996721311,0.57387495,0.025263325,0.299139853,0.945731306,0.144104803,0.287978643,0.72698955,1,0,108200,4,0
5nQCqF3Bat1VKVCMniebow,ガヴォット,バロック,ヨハン・セバスティアン・バッハ,0.990163934,0.320323908,0.223885325,0.158967824,0.933444055,0.258515284,0.668223046,0.564476152,1,2,80773,4,8
7ltVkyQuGBV6CGuehtbVS5,夢,印象派,クロード・ドビュッシー,0.862295082,0.368113633,0.90496555,0.078262716,0.982593061,0.033187773,0.195679371,0.455754287,0,7,194551,4,31
5Jm6Xsl6CHiSZO5XI2QEA2,"Lyric Pieces, Op. 71, Book X: I. Det var engang (Andante con moto - Allegro brioso)",ロマン派後期,エドヴァルド・グリーグ,0.944262295,0.512810301,0.559673715,0.979823723,0.954946745,0.121834061,0.164118002,0.531685423,0,4,276493,4,12
3XdQTSmG61UrG0cWL1dqBN,Descriptions automatiques: Sur un vaisseau. Assez lent,印象派,エリック・サティ,0.809836066,0.765033851,0.12568306,0.790803865,0.780877351,0.062008734,0.798919843,0.377980975,1,3,83333,4,8
58J01U3qkUC3UASeeZ47zT,前奏曲、平均律クラヴィーア曲集よりプレリュードハ長調,バロック,ヨハン・セバスティアン・バッハ,0.983606557,0.417230851,0.125207888,0.0878199,0.874055673,0.047161572,0.230971583,0.30874866,1,0,121693,4,4
4B812C6gn2BUkAFUbQs2j5,ショパン:ワルツ第3番 イ短調 作品34の2「華麗なる円舞曲」,ロマン派前期,フレデリック・ショパン,0.967213115,0.431833267,0.2397244,0.541255177,0.929348305,0.034934498,0.17259059,0.255158092,0,9,330800,3,6
73ofU1z4TZzq2LacERZuRY,12の練習曲 L.136 第2巻 X- 対比音のための,印象派,クロード・ドビュッシー,0.993442623,0.512810301,0.090045141,0.541255177,0.904773802,0.228384279,0.166257093,0.303322615,1,1,298893,3,2
0VnDoeBT1Fa7TqT2D3OJPA,"ソナチネ, M. 40: I. Modéré",印象派,モーリス・ラヴェル,0.973770492,0.321651401,0.41712204,0.187639375,0.904773802,0.082969432,0.197846388,0.447012326,0,6,295013,3,10
5ulfcQRIrfUDt7gpE0P9Of,"11. ソナチネ 作品36, 第5番 ト長調: I. Presto",古典派,ムツィオ・クレメンティ,0.993442623,0.543342626,0.18270373,0.492407348,0.886342925,0.02489083,0.595214691,0.630660504,1,7,148093,4,2
2p37tQ2LGw2i9wCkaA1FYY,ツェルニー 40番練習曲: 31. Molto allegro,ロマン派前期,カール・チェルニー,0.704918033,0.048586221,0.132335472,0.023680578,0.917061053,0.060262009,0.558744024,0.784867363,1,10,96653,4,0
6LkmJhMYWn2lrN8Lu935t2,"Piano Sonata in E minor, H.XVI No.34: 1. Presto",古典派,フランツ・ヨーゼフ・ハイドン,0.996721311,0.555290057,0.001061218,0.15047255,0.964162184,0.091703057,0.574281757,0.549872722,0,4,352133,3,19
0S9xbQ6AmH8UWvgZPCcCOo,ノクターン (第2番),ロマン派前期,フレデリック・ショパン,0.990163934,0.378733572,0.28407381,0.310820856,0.926276492,0.055458515,0.090070819,0.388967042,1,3,293383,3,31
3kzcXsL1HOMMCFSSJoIKfP,ピアノソナタ第14番 嬰ハ短調 月光 1 アダージオ・ソステヌート,古典派,ルートヴィヒ・ヴァン・ベートーヴェン,0.973770492,0.653524492,0.27773818,0.178082192,0.920132866,0.088646288,0.733613333,0.523847803,0,1,312787,3,1
3aQE2MI5y6Tn6nlXo1X5g3,Croquis et agaceries d'un gros bonhomme en bois: Tyrolienne turque,印象派,エリック・サティ,0.950819672,0.641577061,0.649956443,0.671870022,0.968257934,0.061135371,0.601738081,0.645297428,1,0,82000,3,9
3RgNoPRgKh5CVSU1qPP4lE,ブルクミュラー25の練習曲: 4. 小さなつどい,ロマン派前期,ヨハン・ブルグミュラー,0.973770492,0.446435683,0.212797973,0.143039184,0.896582301,0.097379913,0.212546356,0.735195606,1,0,98240,3,6
63qKPu11p3YjMLGbgWu8G8,ピアノ・ソナタ 第12番 へ長調 K.332 - 第1楽章 Allegro,古典派,ヴォルフガング・アマデウス・モーツァルト,0.993442623,0.587149874,0.225469233,0.349049591,0.908869552,0.055895197,0.577392654,0.647976956,1,5,310240,3,0
1FC3ROwiFzaC3zr6JSvtEs,ベルガマスク組曲 L.75 I- 前奏曲,印象派,クロード・ドビュッシー,0.993442623,0.757068897,0.247643938,0.740894128,0.963138246,0.03580786,0.433855726,0.615856109,1,5,227827,3,1
4wXjATdRiEhoVKWCoOdjQ4,"Piano Sonata in B minor, H.XVI No.32: 2. Menuet (Tempo di menuet)",古典派,フランツ・ヨーゼフ・ハイドン,1,0.264569229,0.299912885,0.525326537,0.906821677,0.092576419,0.733920513,0.420384512,1,11,240733,1,14
29KIgFg02hF89VfnI7jCTw,ジーグ,バロック,ヨハン・セバスティアン・バッハ,0.986885246,0.366786141,0.304664608,0.477540618,0.953922807,0.079475983,0.394318842,0.720960611,1,7,106707,1,6
0l13LbdKLhMZ2lr4bmqKo9,ピアノ・ソナタ 第2番 ヘ長調 K.280 - 第1楽章 Allegro assai,古典派,ヴォルフガング・アマデウス・モーツァルト,1,0.260586752,0.069137562,0.334182861,0.91398924,0.011790393,0.577845047,0.569935691,1,5,383373,3,4
4ZsBRnBOoNM0tn4FClOvSx,"Piano Sonata in C minor, H.XVI No. 20: 3. Finale (Allegro)",古典派,フランツ・ヨーゼフ・ハイドン,0.97704918,0.549980088,0.054724004,0.112243814,0.927300429,0.04628821,0.567004379,0.513431136,0,0,419507,3,16
20UdxnniK0OQtK25qYAt9S,ピアノ・ソナタ 第2番 イ長調 作品2-2 第四楽章,古典派,ルートヴィヒ・ヴァン・ベートーヴェン,1,0.583167397,0.099390196,0.816289689,0.95699462,0.019650655,0.515163532,0.617430332,1,9,382840,4,6
0Zj3KkjGZbZaK0bMvBDsJH,ブルクミュラー25の練習曲: 19. アヴェ・マリア,ロマン派前期,ヨハン・ブルグミュラー,0.970491803,0.204832072,0.054724004,0.068174578,0.932420117,0.230567686,0.267447835,0.566720257,1,9,94133,4,7
